timestamp_s,sample_id,road_condition_index,ground_truth_road_event,ground_truth_motor_abnormal
20.85,20850,1.0,1,0
20.851,20851,1.0,1,0
20.852,20852,1.0,1,0
20.853,20853,1.0,1,0
20.854,20854,1.0,1,0
20.855,20855,1.0,1,0
20.856,20856,1.0,1,0
20.857,20857,1.0,1,0
20.858,20858,1.0,1,0
20.859,20859,1.0,1,0
20.86,20860,1.0,1,0
20.861,20861,1.0,1,0
20.862,20862,1.0,1,0
20.863,20863,1.0,1,0
20.864,20864,1.0,1,0
20.865,20865,1.0,1,0
20.866,20866,1.0,1,0
20.867,20867,1.0,1,0
20.868,20868,1.0,1,0
20.869,20869,1.0,1,0
20.87,20870,1.0,1,0
20.871,20871,1.0,1,0
20.872,20872,1.0,1,0
20.873,20873,1.0,1,0
20.874,20874,1.0,1,0
20.875,20875,1.0,1,0
20.876,20876,1.0,1,0
20.877,20877,1.0,1,0
20.878,20878,1.0,1,0
20.879,20879,1.0,1,0
20.88,20880,1.0,1,0
20.881,20881,1.0,1,0
20.882,20882,1.0,1,0
20.883,20883,1.0,1,0
20.884,20884,1.0,1,0
20.885,20885,1.0,1,0
20.886,20886,1.0,1,0
20.887,20887,1.0,1,0
20.888,20888,1.0,1,0
20.889,20889,1.0,1,0
20.89,20890,1.0,1,0
20.891,20891,1.0,1,0
20.892,20892,1.0,1,0
20.893,20893,1.0,1,0
20.894,20894,1.0,1,0
20.895,20895,1.0,1,0
20.896,20896,1.0,1,0
20.897,20897,1.0,1,0
20.898,20898,1.0,1,0
20.899,20899,1.0,1,0
20.9,20900,1.0,1,0
20.901,20901,1.0,1,0
20.902,20902,1.0,1,0
20.903,20903,1.0,1,0
20.904,20904,1.0,1,0
20.905,20905,1.0,1,0
20.906,20906,1.0,1,0
20.907,20907,1.0,1,0
20.908,20908,1.0,1,0
20.909,20909,1.0,1,0
20.91,20910,1.0,1,0
20.911,20911,1.0,1,0
20.912,20912,1.0,1,0
20.913,20913,1.0,1,0
20.914,20914,1.0,1,0
20.915,20915,1.0,1,0
20.916,20916,1.0,1,0
20.917,20917,1.0,1,0
20.918,20918,1.0,1,0
20.919,20919,1.0,1,0
20.92,20920,1.0,1,0
20.921,20921,1.0,1,0
20.922,20922,1.0,1,0
20.923,20923,1.0,1,0
20.924,20924,1.0,1,0
20.925,20925,1.0,1,0
20.926,20926,1.0,1,0
20.927,20927,1.0,1,0
20.928,20928,1.0,1,0
20.929,20929,1.0,1,0
20.93,20930,1.0,1,0
20.931,20931,1.0,1,0
20.932,20932,1.0,1,0
20.933,20933,1.0,1,0
20.934,20934,1.0,1,0
20.935,20935,1.0,1,0
20.936,20936,1.0,1,0
20.937,20937,1.0,1,0
20.938,20938,1.0,1,0
20.939,20939,1.0,1,0
20.94,20940,1.0,1,0
20.941,20941,1.0,1,0
20.942,20942,1.0,1,0
20.943,20943,1.0,1,0
20.944,20944,1.0,1,0
20.945,20945,1.0,1,0
20.946,20946,1.0,1,0
20.947,20947,1.0,1,0
20.948,20948,1.0,1,0
20.949,20949,1.0,1,0
20.95,20950,1.0,1,0
20.951,20951,1.0,1,0
20.952,20952,1.0,1,0
20.953,20953,1.0,1,0
20.954,20954,1.0,1,0
20.955,20955,1.0,1,0
20.956,20956,1.0,1,0
20.957,20957,1.0,1,0
20.958,20958,1.0,1,0
20.959,20959,1.0,1,0
20.96,20960,1.0,1,0
20.961,20961,1.0,1,0
20.962,20962,1.0,1,0
20.963,20963,1.0,1,0
20.964,20964,1.0,1,0
20.965,20965,1.0,1,0
20.966,20966,1.0,1,0
20.967,20967,1.0,1,0
20.968,20968,1.0,1,0
20.969,20969,1.0,1,0
20.97,20970,1.0,1,0
20.971,20971,1.0,1,0
20.972,20972,1.0,1,0
20.973,20973,1.0,1,0
20.974,20974,1.0,1,0
20.975,20975,1.0,1,0
20.976,20976,1.0,1,0
20.977,20977,1.0,1,0
20.978,20978,1.0,1,0
20.979,20979,1.0,1,0
20.98,20980,1.0,1,0
20.981,20981,1.0,1,0
20.982,20982,1.0,1,0
20.983,20983,1.0,1,0
20.984,20984,1.0,1,0
20.985,20985,1.0,1,0
20.986,20986,1.0,1,0
20.987,20987,1.0,1,0
20.988,20988,1.0,1,0
20.989,20989,1.0,1,0
20.99,20990,1.0,1,0
20.991,20991,1.0,1,0
20.992,20992,1.0,1,0
20.993,20993,1.0,1,0
20.994,20994,1.0,1,0
20.995,20995,1.0,1,0
20.996,20996,1.0,1,0
20.997,20997,1.0,1,0
20.998,20998,1.0,1,0
20.999,20999,1.0,1,0
21.0,21000,1.0,1,0
21.001,21001,1.0,1,0
21.002,21002,1.0,1,0
21.003,21003,1.0,1,0
21.004,21004,1.0,1,0
21.005,21005,1.0,1,0
21.006,21006,1.0,1,0
21.007,21007,1.0,1,0
21.008,21008,1.0,1,0
21.009,21009,1.0,1,0
21.01,21010,1.0,1,0
21.011,21011,1.0,1,0
21.012,21012,1.0,1,0
21.013,21013,1.0,1,0
21.014,21014,1.0,1,0
21.015,21015,1.0,1,0
21.016,21016,1.0,1,0
21.017,21017,1.0,1,0
21.018,21018,1.0,1,0
21.019,21019,1.0,1,0
21.02,21020,1.0,1,0
21.021,21021,1.0,1,0
21.022,21022,1.0,1,0
21.023,21023,1.0,1,0
21.024,21024,1.0,1,0
21.025,21025,1.0,1,0
21.026,21026,1.0,1,0
21.027,21027,1.0,1,0
21.028,21028,1.0,1,0
21.029,21029,1.0,1,0
21.03,21030,1.0,1,0
21.031,21031,1.0,1,0
21.032,21032,1.0,1,0
21.033,21033,1.0,1,0
21.034,21034,1.0,1,0
21.035,21035,1.0,1,0
21.036,21036,1.0,1,0
21.037,21037,1.0,1,0
21.038,21038,1.0,1,0
21.039,21039,1.0,1,0
21.04,21040,1.0,1,0
21.041,21041,1.0,1,0
21.042,21042,1.0,1,0
21.043,21043,1.0,1,0
21.044,21044,1.0,1,0
21.045,21045,1.0,1,0
21.046,21046,1.0,1,0
21.047,21047,1.0,1,0
21.048,21048,1.0,1,0
21.049,21049,1.0,1,0
21.05,21050,1.0,1,0
21.051,21051,1.0,1,0
21.052,21052,1.0,1,0
21.053,21053,1.0,1,0
21.054,21054,1.0,1,0
21.055,21055,1.0,1,0
21.056,21056,1.0,1,0
21.057,21057,1.0,1,0
21.058,21058,1.0,1,0
21.059,21059,1.0,1,0
21.06,21060,1.0,1,0
21.061,21061,1.0,1,0
21.062,21062,1.0,1,0
21.063,21063,1.0,1,0
21.064,21064,1.0,1,0
21.065,21065,1.0,1,0
21.066,21066,1.0,1,0
21.067,21067,1.0,1,0
21.068,21068,1.0,1,0
21.069,21069,1.0,1,0
21.07,21070,1.0,1,0
21.071,21071,1.0,1,0
21.072,21072,1.0,1,0
21.073,21073,1.0,1,0
21.074,21074,1.0,1,0
21.075,21075,1.0,1,0
21.076,21076,1.0,1,0
21.077,21077,1.0,1,0
21.078,21078,1.0,1,0
21.079,21079,1.0,1,0
21.08,21080,1.0,1,0
21.081,21081,1.0,1,0
21.082,21082,1.0,1,0
21.083,21083,1.0,1,0
21.084,21084,1.0,1,0
21.085,21085,1.0,1,0
21.086,21086,1.0,1,0
21.087,21087,1.0,1,0
21.088,21088,1.0,1,0
21.089,21089,1.0,1,0
21.09,21090,1.0,1,0
21.091,21091,1.0,1,0
21.092,21092,1.0,1,0
21.093,21093,1.0,1,0
21.094,21094,1.0,1,0
21.095,21095,1.0,1,0
21.096,21096,1.0,1,0
21.097,21097,1.0,1,0
21.098,21098,1.0,1,0
21.099,21099,1.0,1,0
21.1,21100,1.0,1,0
21.101,21101,1.0,1,0
21.102,21102,1.0,1,0
21.103,21103,1.0,1,0
21.104,21104,1.0,1,0
21.105,21105,1.0,1,0
21.106,21106,1.0,1,0
21.107,21107,1.0,1,0
21.108,21108,1.0,1,0
21.109,21109,1.0,1,0
21.11,21110,1.0,1,0
21.111,21111,1.0,1,0
21.112,21112,1.0,1,0
21.113,21113,1.0,1,0
21.114,21114,1.0,1,0
21.115,21115,1.0,1,0
21.116,21116,1.0,1,0
21.117,21117,1.0,1,0
21.118,21118,1.0,1,0
21.119,21119,1.0,1,0
21.12,21120,1.0,1,0
21.121,21121,1.0,1,0
21.122,21122,1.0,1,0
21.123,21123,1.0,1,0
21.124,21124,1.0,1,0
21.125,21125,1.0,1,0
21.126,21126,1.0,1,0
21.127,21127,1.0,1,0
21.128,21128,1.0,1,0
21.129,21129,1.0,1,0
21.13,21130,1.0,1,0
21.131,21131,1.0,1,0
21.132,21132,1.0,1,0
21.133,21133,1.0,1,0
21.134,21134,1.0,1,0
21.135,21135,1.0,1,0
21.136,21136,1.0,1,0
21.137,21137,1.0,1,0
21.138,21138,1.0,1,0
21.139,21139,1.0,1,0
21.14,21140,1.0,1,0
21.141,21141,1.0,1,0
21.142,21142,1.0,1,0
21.143,21143,1.0,1,0
21.144,21144,1.0,1,0
21.145,21145,1.0,1,0
21.146,21146,1.0,1,0
21.147,21147,1.0,1,0
21.148,21148,1.0,1,0
21.149,21149,1.0,1,0
21.15,21150,1.0,1,0
21.151,21151,1.0,1,0
21.152,21152,1.0,1,0
21.153,21153,1.0,1,0
21.154,21154,1.0,1,0
21.155,21155,1.0,1,0
21.156,21156,1.0,1,0
21.157,21157,1.0,1,0
21.158,21158,1.0,1,0
21.159,21159,1.0,1,0
21.16,21160,1.0,1,0
21.161,21161,1.0,1,0
21.162,21162,1.0,1,0
21.163,21163,1.0,1,0
21.164,21164,1.0,1,0
21.165,21165,1.0,1,0
21.166,21166,1.0,1,0
21.167,21167,1.0,1,0
21.168,21168,1.0,1,0
21.169,21169,1.0,1,0
21.17,21170,1.0,1,0
21.171,21171,1.0,1,0
21.172,21172,1.0,1,0
21.173,21173,1.0,1,0
21.174,21174,1.0,1,0
21.175,21175,1.0,1,0
21.176,21176,1.0,1,0
21.177,21177,1.0,1,0
21.178,21178,1.0,1,0
21.179,21179,1.0,1,0
21.18,21180,1.0,1,0
21.181,21181,1.0,1,0
21.182,21182,1.0,1,0
21.183,21183,1.0,1,0
21.184,21184,1.0,1,0
21.185,21185,1.0,1,0
21.186,21186,1.0,1,0
21.187,21187,1.0,1,0
21.188,21188,1.0,1,0
21.189,21189,1.0,1,0
21.19,21190,1.0,1,0
21.191,21191,1.0,1,0
21.192,21192,1.0,1,0
21.193,21193,1.0,1,0
21.194,21194,1.0,1,0
21.195,21195,1.0,1,0
21.196,21196,1.0,1,0
21.197,21197,1.0,1,0
21.198,21198,1.0,1,0
21.199,21199,1.0,1,0
21.2,21200,1.0,1,0
21.201,21201,1.0,1,0
21.202,21202,1.0,1,0
21.203,21203,1.0,1,0
21.204,21204,1.0,1,0
21.205,21205,1.0,1,0
21.206,21206,1.0,1,0
21.207,21207,1.0,1,0
21.208,21208,1.0,1,0
21.209,21209,1.0,1,0
21.21,21210,1.0,1,0
21.211,21211,1.0,1,0
21.212,21212,1.0,1,0
21.213,21213,1.0,1,0
21.214,21214,1.0,1,0
21.215,21215,1.0,1,0
21.216,21216,1.0,1,0
21.217,21217,1.0,1,0
21.218,21218,1.0,1,0
21.219,21219,1.0,1,0
21.22,21220,1.0,1,0
21.221,21221,1.0,1,0
21.222,21222,1.0,1,0
21.223,21223,1.0,1,0
21.224,21224,1.0,1,0
21.225,21225,1.0,1,0
21.226,21226,1.0,1,0
21.227,21227,1.0,1,0
21.228,21228,1.0,1,0
21.229,21229,1.0,1,0
21.23,21230,1.0,1,0
21.231,21231,1.0,1,0
21.232,21232,1.0,1,0
21.233,21233,1.0,1,0
21.234,21234,1.0,1,0
21.235,21235,1.0,1,0
21.236,21236,1.0,1,0
21.237,21237,1.0,1,0
21.238,21238,1.0,1,0
21.239,21239,1.0,1,0
21.24,21240,1.0,1,0
21.241,21241,1.0,1,0
21.242,21242,1.0,1,0
21.243,21243,1.0,1,0
21.244,21244,1.0,1,0
21.245,21245,1.0,1,0
21.246,21246,1.0,1,0
21.247,21247,1.0,1,0
21.248,21248,1.0,1,0
21.249,21249,1.0,1,0
21.25,21250,1.0,1,0
21.251,21251,1.0,1,0
21.252,21252,1.0,1,0
21.253,21253,1.0,1,0
21.254,21254,1.0,1,0
21.255,21255,1.0,1,0
21.256,21256,1.0,1,0
21.257,21257,1.0,1,0
21.258,21258,1.0,1,0
21.259,21259,1.0,1,0
21.26,21260,1.0,1,0
21.261,21261,1.0,1,0
21.262,21262,1.0,1,0
21.263,21263,1.0,1,0
21.264,21264,1.0,1,0
21.265,21265,1.0,1,0
21.266,21266,1.0,1,0
21.267,21267,1.0,1,0
21.268,21268,1.0,1,0
21.269,21269,1.0,1,0
21.27,21270,1.0,1,0
21.271,21271,1.0,1,0
21.272,21272,1.0,1,0
21.273,21273,1.0,1,0
21.274,21274,1.0,1,0
21.275,21275,1.0,1,0
21.276,21276,1.0,1,0
21.277,21277,1.0,1,0
21.278,21278,1.0,1,0
21.279,21279,1.0,1,0
21.28,21280,1.0,1,0
21.281,21281,1.0,1,0
21.282,21282,1.0,1,0
21.283,21283,1.0,1,0
21.284,21284,1.0,1,0
21.285,21285,1.0,1,0
21.286,21286,1.0,1,0
21.287,21287,1.0,1,0
21.288,21288,1.0,1,0
21.289,21289,1.0,1,0
21.29,21290,1.0,1,0
21.291,21291,1.0,1,0
21.292,21292,1.0,1,0
21.293,21293,1.0,1,0
21.294,21294,1.0,1,0
21.295,21295,1.0,1,0
21.296,21296,1.0,1,0
21.297,21297,1.0,1,0
21.298,21298,1.0,1,0
21.299,21299,1.0,1,0
21.3,21300,1.0,1,0
21.301,21301,1.0,1,0
21.302,21302,1.0,1,0
21.303,21303,1.0,1,0
21.304,21304,1.0,1,0
21.305,21305,1.0,1,0
21.306,21306,1.0,1,0
21.307,21307,1.0,1,0
21.308,21308,1.0,1,0
21.309,21309,1.0,1,0
21.31,21310,1.0,1,0
21.311,21311,1.0,1,0
21.312,21312,1.0,1,0
21.313,21313,1.0,1,0
21.314,21314,1.0,1,0
21.315,21315,1.0,1,0
21.316,21316,1.0,1,0
21.317,21317,1.0,1,0
21.318,21318,1.0,1,0
21.319,21319,1.0,1,0
21.32,21320,1.0,1,0
21.321,21321,1.0,1,0
21.322,21322,1.0,1,0
21.323,21323,1.0,1,0
21.324,21324,1.0,1,0
21.325,21325,1.0,1,0
21.326,21326,1.0,1,0
21.327,21327,1.0,1,0
21.328,21328,1.0,1,0
21.329,21329,1.0,1,0
21.33,21330,1.0,1,0
21.331,21331,1.0,1,0
21.332,21332,1.0,1,0
21.333,21333,1.0,1,0
21.334,21334,1.0,1,0
21.335,21335,1.0,1,0
21.336,21336,1.0,1,0
21.337,21337,1.0,1,0
21.338,21338,1.0,1,0
21.339,21339,1.0,1,0
21.34,21340,1.0,1,0
21.341,21341,1.0,1,0
21.342,21342,1.0,1,0
21.343,21343,1.0,1,0
21.344,21344,1.0,1,0
21.345,21345,1.0,1,0
21.346,21346,1.0,1,0
21.347,21347,1.0,1,0
21.348,21348,1.0,1,0
21.349,21349,1.0,1,0
21.35,21350,1.0,1,0
21.351,21351,1.0,1,0
21.352,21352,1.0,1,0
21.353,21353,1.0,1,0
21.354,21354,1.0,1,0
21.355,21355,1.0,1,0
21.356,21356,1.0,1,0
21.357,21357,1.0,1,0
21.358,21358,1.0,1,0
21.359,21359,1.0,1,0
21.36,21360,1.0,1,0
21.361,21361,1.0,1,0
21.362,21362,1.0,1,0
21.363,21363,1.0,1,0
21.364,21364,1.0,1,0
21.365,21365,1.0,1,0
21.366,21366,1.0,1,0
21.367,21367,1.0,1,0
21.368,21368,1.0,1,0
21.369,21369,1.0,1,0
21.37,21370,1.0,1,0
21.371,21371,1.0,1,0
21.372,21372,1.0,1,0
21.373,21373,1.0,1,0
21.374,21374,1.0,1,0
21.375,21375,1.0,1,0
21.376,21376,1.0,1,0
21.377,21377,1.0,1,0
21.378,21378,1.0,1,0
21.379,21379,1.0,1,0
21.38,21380,1.0,1,0
21.381,21381,1.0,1,0
21.382,21382,1.0,1,0
21.383,21383,1.0,1,0
21.384,21384,1.0,1,0
21.385,21385,1.0,1,0
21.386,21386,1.0,1,0
21.387,21387,1.0,1,0
21.388,21388,1.0,1,0
21.389,21389,1.0,1,0
21.39,21390,1.0,1,0
21.391,21391,1.0,1,0
21.392,21392,1.0,1,0
21.393,21393,1.0,1,0
21.394,21394,1.0,1,0
21.395,21395,1.0,1,0
21.396,21396,1.0,1,0
21.397,21397,1.0,1,0
21.398,21398,1.0,1,0
21.399,21399,1.0,1,0
21.4,21400,1.0,1,0
21.401,21401,1.0,1,0
21.402,21402,1.0,1,0
21.403,21403,1.0,1,0
21.404,21404,1.0,1,0
21.405,21405,1.0,1,0
21.406,21406,1.0,1,0
21.407,21407,1.0,1,0
21.408,21408,1.0,1,0
21.409,21409,1.0,1,0
21.41,21410,1.0,1,0
21.411,21411,1.0,1,0
21.412,21412,1.0,1,0
21.413,21413,1.0,1,0
21.414,21414,1.0,1,0
21.415,21415,1.0,1,0
21.416,21416,1.0,1,0
21.417,21417,1.0,1,0
21.418,21418,1.0,1,0
21.419,21419,1.0,1,0
21.42,21420,1.0,1,0
21.421,21421,1.0,1,0
21.422,21422,1.0,1,0
21.423,21423,1.0,1,0
21.424,21424,1.0,1,0
21.425,21425,1.0,1,0
21.426,21426,1.0,1,0
21.427,21427,1.0,1,0
21.428,21428,1.0,1,0
21.429,21429,1.0,1,0
21.43,21430,1.0,1,0
21.431,21431,1.0,1,0
21.432,21432,1.0,1,0
21.433,21433,1.0,1,0
21.434,21434,1.0,1,0
21.435,21435,1.0,1,0
21.436,21436,1.0,1,0
21.437,21437,1.0,1,0
21.438,21438,1.0,1,0
21.439,21439,1.0,1,0
21.44,21440,1.0,1,0
21.441,21441,1.0,1,0
21.442,21442,1.0,1,0
21.443,21443,1.0,1,0
21.444,21444,1.0,1,0
21.445,21445,1.0,1,0
21.446,21446,1.0,1,0
21.447,21447,1.0,1,0
21.448,21448,1.0,1,0
21.449,21449,1.0,1,0
21.45,21450,1.0,1,0
21.451,21451,1.0,1,0
21.452,21452,1.0,1,0
21.453,21453,1.0,1,0
21.454,21454,1.0,1,0
21.455,21455,1.0,1,0
21.456,21456,1.0,1,0
21.457,21457,1.0,1,0
21.458,21458,1.0,1,0
21.459,21459,1.0,1,0
21.46,21460,1.0,1,0
21.461,21461,1.0,1,0
21.462,21462,1.0,1,0
21.463,21463,1.0,1,0
21.464,21464,1.0,1,0
21.465,21465,1.0,1,0
21.466,21466,1.0,1,0
21.467,21467,1.0,1,0
21.468,21468,1.0,1,0
21.469,21469,1.0,1,0
21.47,21470,1.0,1,0
21.471,21471,1.0,1,0
21.472,21472,1.0,1,0
21.473,21473,1.0,1,0
21.474,21474,1.0,1,0
21.475,21475,1.0,1,0
21.476,21476,1.0,1,0
21.477,21477,1.0,1,0
21.478,21478,1.0,1,0
21.479,21479,1.0,1,0
21.48,21480,1.0,1,0
21.481,21481,1.0,1,0
21.482,21482,1.0,1,0
21.483,21483,1.0,1,0
21.484,21484,1.0,1,0
21.485,21485,1.0,1,0
21.486,21486,1.0,1,0
21.487,21487,1.0,1,0
21.488,21488,1.0,1,0
21.489,21489,1.0,1,0
21.49,21490,1.0,1,0
21.491,21491,1.0,1,0
21.492,21492,1.0,1,0
21.493,21493,1.0,1,0
21.494,21494,1.0,1,0
21.495,21495,1.0,1,0
21.496,21496,1.0,1,0
21.497,21497,1.0,1,0
21.498,21498,1.0,1,0
21.499,21499,1.0,1,0
21.5,21500,1.0,1,0
21.501,21501,1.0,1,0
21.502,21502,1.0,1,0
21.503,21503,1.0,1,0
21.504,21504,1.0,1,0
21.505,21505,1.0,1,0
21.506,21506,1.0,1,0
21.507,21507,1.0,1,0
21.508,21508,1.0,1,0
21.509,21509,1.0,1,0
21.51,21510,1.0,1,0
21.511,21511,1.0,1,0
21.512,21512,1.0,1,0
21.513,21513,1.0,1,0
21.514,21514,1.0,1,0
21.515,21515,1.0,1,0
21.516,21516,1.0,1,0
21.517,21517,1.0,1,0
21.518,21518,1.0,1,0
21.519,21519,1.0,1,0
21.52,21520,1.0,1,0
21.521,21521,1.0,1,0
21.522,21522,1.0,1,0
21.523,21523,1.0,1,0
21.524,21524,1.0,1,0
21.525,21525,1.0,1,0
21.526,21526,1.0,1,0
21.527,21527,1.0,1,0
21.528,21528,1.0,1,0
21.529,21529,1.0,1,0
21.53,21530,1.0,1,0
21.531,21531,1.0,1,0
21.532,21532,1.0,1,0
21.533,21533,1.0,1,0
21.534,21534,1.0,1,0
21.535,21535,1.0,1,0
21.536,21536,1.0,1,0
21.537,21537,1.0,1,0
21.538,21538,1.0,1,0
21.539,21539,1.0,1,0
21.54,21540,1.0,1,0
21.541,21541,1.0,1,0
21.542,21542,1.0,1,0
21.543,21543,1.0,1,0
21.544,21544,1.0,1,0
21.545,21545,1.0,1,0
21.546,21546,1.0,1,0
21.547,21547,1.0,1,0
21.548,21548,1.0,1,0
21.549,21549,1.0,1,0
21.55,21550,1.0,1,0
21.551,21551,1.0,1,0
21.552,21552,1.0,1,0
21.553,21553,1.0,1,0
21.554,21554,1.0,1,0
21.555,21555,1.0,1,0
21.556,21556,1.0,1,0
21.557,21557,1.0,1,0
21.558,21558,1.0,1,0
21.559,21559,1.0,1,0
21.56,21560,1.0,1,0
21.561,21561,1.0,1,0
21.562,21562,1.0,1,0
21.563,21563,1.0,1,0
21.564,21564,1.0,1,0
21.565,21565,1.0,1,0
21.566,21566,1.0,1,0
21.567,21567,1.0,1,0
21.568,21568,1.0,1,0
21.569,21569,1.0,1,0
21.57,21570,1.0,1,0
21.571,21571,1.0,1,0
21.572,21572,1.0,1,0
21.573,21573,1.0,1,0
21.574,21574,1.0,1,0
21.575,21575,1.0,1,0
21.576,21576,1.0,1,0
21.577,21577,1.0,1,0
21.578,21578,1.0,1,0
21.579,21579,1.0,1,0
21.58,21580,1.0,1,0
21.581,21581,1.0,1,0
21.582,21582,1.0,1,0
21.583,21583,1.0,1,0
21.584,21584,1.0,1,0
21.585,21585,1.0,1,0
21.586,21586,1.0,1,0
21.587,21587,1.0,1,0
21.588,21588,1.0,1,0
21.589,21589,1.0,1,0
21.59,21590,1.0,1,0
21.591,21591,1.0,1,0
21.592,21592,1.0,1,0
21.593,21593,1.0,1,0
21.594,21594,1.0,1,0
21.595,21595,1.0,1,0
21.596,21596,1.0,1,0
21.597,21597,1.0,1,0
21.598,21598,1.0,1,0
21.599,21599,1.0,1,0
21.6,21600,1.0,1,0
21.601,21601,1.0,1,0
21.602,21602,1.0,1,0
21.603,21603,1.0,1,0
21.604,21604,1.0,1,0
21.605,21605,1.0,1,0
21.606,21606,1.0,1,0
21.607,21607,1.0,1,0
21.608,21608,1.0,1,0
21.609,21609,1.0,1,0
21.61,21610,1.0,1,0
21.611,21611,1.0,1,0
21.612,21612,1.0,1,0
21.613,21613,1.0,1,0
21.614,21614,1.0,1,0
21.615,21615,1.0,1,0
21.616,21616,1.0,1,0
21.617,21617,1.0,1,0
21.618,21618,1.0,1,0
21.619,21619,1.0,1,0
21.62,21620,1.0,1,0
21.621,21621,1.0,1,0
21.622,21622,1.0,1,0
21.623,21623,1.0,1,0
21.624,21624,1.0,1,0
21.625,21625,1.0,1,0
21.626,21626,1.0,1,0
21.627,21627,1.0,1,0
21.628,21628,1.0,1,0
21.629,21629,1.0,1,0
21.63,21630,1.0,1,0
21.631,21631,1.0,1,0
21.632,21632,1.0,1,0
21.633,21633,1.0,1,0
21.634,21634,1.0,1,0
21.635,21635,1.0,1,0
21.636,21636,1.0,1,0
21.637,21637,1.0,1,0
21.638,21638,1.0,1,0
21.639,21639,1.0,1,0
21.64,21640,1.0,1,0
21.641,21641,1.0,1,0
21.642,21642,1.0,1,0
21.643,21643,1.0,1,0
21.644,21644,1.0,1,0
21.645,21645,1.0,1,0
21.646,21646,1.0,1,0
21.647,21647,1.0,1,0
21.648,21648,1.0,1,0
21.649,21649,1.0,1,0
21.65,21650,1.0,1,0
21.651,21651,1.0,1,0
21.652,21652,1.0,1,0
21.653,21653,1.0,1,0
21.654,21654,1.0,1,0
21.655,21655,1.0,1,0
21.656,21656,1.0,1,0
21.657,21657,1.0,1,0
21.658,21658,1.0,1,0
21.659,21659,1.0,1,0
21.66,21660,1.0,1,0
21.661,21661,1.0,1,0
21.662,21662,1.0,1,0
21.663,21663,1.0,1,0
21.664,21664,1.0,1,0
21.665,21665,1.0,1,0
21.666,21666,1.0,1,0
21.667,21667,1.0,1,0
21.668,21668,1.0,1,0
21.669,21669,1.0,1,0
21.67,21670,1.0,1,0
21.671,21671,1.0,1,0
21.672,21672,1.0,1,0
21.673,21673,1.0,1,0
21.674,21674,1.0,1,0
21.675,21675,1.0,1,0
21.676,21676,1.0,1,0
21.677,21677,1.0,1,0
21.678,21678,1.0,1,0
21.679,21679,1.0,1,0
21.68,21680,1.0,1,0
21.681,21681,1.0,1,0
21.682,21682,1.0,1,0
21.683,21683,1.0,1,0
21.684,21684,1.0,1,0
21.685,21685,1.0,1,0
21.686,21686,1.0,1,0
21.687,21687,1.0,1,0
21.688,21688,1.0,1,0
21.689,21689,1.0,1,0
21.69,21690,1.0,1,0
21.691,21691,1.0,1,0
21.692,21692,1.0,1,0
21.693,21693,1.0,1,0
21.694,21694,1.0,1,0
21.695,21695,1.0,1,0
21.696,21696,1.0,1,0
21.697,21697,1.0,1,0
21.698,21698,1.0,1,0
21.699,21699,1.0,1,0
21.7,21700,1.0,1,0
21.701,21701,1.0,1,0
21.702,21702,1.0,1,0
21.703,21703,1.0,1,0
21.704,21704,1.0,1,0
21.705,21705,1.0,1,0
21.706,21706,1.0,1,0
21.707,21707,1.0,1,0
21.708,21708,1.0,1,0
21.709,21709,1.0,1,0
21.71,21710,1.0,1,0
21.711,21711,1.0,1,0
21.712,21712,1.0,1,0
21.713,21713,1.0,1,0
21.714,21714,1.0,1,0
21.715,21715,1.0,1,0
21.716,21716,1.0,1,0
21.717,21717,1.0,1,0
21.718,21718,1.0,1,0
21.719,21719,1.0,1,0
21.72,21720,1.0,1,0
21.721,21721,1.0,1,0
21.722,21722,1.0,1,0
21.723,21723,1.0,1,0
21.724,21724,1.0,1,0
21.725,21725,1.0,1,0
21.726,21726,1.0,1,0
21.727,21727,1.0,1,0
21.728,21728,1.0,1,0
21.729,21729,1.0,1,0
21.73,21730,1.0,1,0
21.731,21731,1.0,1,0
21.732,21732,1.0,1,0
21.733,21733,1.0,1,0
21.734,21734,1.0,1,0
21.735,21735,1.0,1,0
21.736,21736,1.0,1,0
21.737,21737,1.0,1,0
21.738,21738,1.0,1,0
21.739,21739,1.0,1,0
21.74,21740,1.0,1,0
21.741,21741,1.0,1,0
21.742,21742,1.0,1,0
21.743,21743,1.0,1,0
21.744,21744,1.0,1,0
21.745,21745,1.0,1,0
21.746,21746,1.0,1,0
21.747,21747,1.0,1,0
21.748,21748,1.0,1,0
21.749,21749,1.0,1,0
21.75,21750,1.0,1,0
21.751,21751,1.0,1,0
21.752,21752,1.0,1,0
21.753,21753,1.0,1,0
21.754,21754,1.0,1,0
21.755,21755,1.0,1,0
21.756,21756,1.0,1,0
21.757,21757,1.0,1,0
21.758,21758,1.0,1,0
21.759,21759,1.0,1,0
21.76,21760,1.0,1,0
21.761,21761,1.0,1,0
21.762,21762,1.0,1,0
21.763,21763,1.0,1,0
21.764,21764,1.0,1,0
21.765,21765,1.0,1,0
21.766,21766,1.0,1,0
21.767,21767,1.0,1,0
21.768,21768,1.0,1,0
21.769,21769,1.0,1,0
21.77,21770,1.0,1,0
21.771,21771,1.0,1,0
21.772,21772,1.0,1,0
21.773,21773,1.0,1,0
21.774,21774,1.0,1,0
21.775,21775,1.0,1,0
21.776,21776,1.0,1,0
21.777,21777,1.0,1,0
21.778,21778,1.0,1,0
21.779,21779,1.0,1,0
