timestamp_s,sample_id,dt_s,vehicle_speed_kmh,wheel_rotation_hz,estimated_motor_order_hz,road_condition_index,accel_vertical_mps2,accel_lateral_mps2,ground_truth_road_event,ground_truth_motor_abnormal
31.17100000,31171,0.00100000,42.93797673,6.12346886,31.61588720,0.00000000,-0.00540499,-0.02974035,0,0
31.17200000,31172,0.00100000,42.93721624,6.12336040,31.61546893,0.00000000,0.01582941,0.00068841,0,0
31.17300000,31173,0.00100000,42.93645600,6.12325198,31.61505080,0.00000000,-0.01379581,-0.00386699,0,0
31.17400000,31174,0.00100000,42.93569601,6.12314360,31.61463280,0.00000000,-0.01514994,-0.01381990,0,0
31.17500000,31175,0.00100000,42.93493627,6.12303525,31.61421495,0.00000000,0.00052368,-0.01135352,0,0
31.17600000,31176,0.00100000,42.93417679,6.12292694,31.61379723,0.00000000,-0.00480561,-0.00838812,0,0
31.17700000,31177,0.00100000,42.93341756,6.12281866,31.61337966,0.00000000,-0.01107406,-0.00542180,0,0
31.17800000,31178,0.00100000,42.93265857,6.12271042,31.61296222,0.00000000,-0.02458234,-0.00384931,0,0
31.17900000,31179,0.00100000,42.93189985,6.12260222,31.61254492,0.00000000,-0.01941674,-0.01421759,0,0
31.18000000,31180,0.00100000,42.93114137,6.12249405,31.61212775,0.00000000,-0.03598894,0.00171229,0,0
31.18100000,31181,0.00100000,42.93038314,6.12238592,31.61171073,0.00000000,-0.03200071,0.00396808,0,0
31.18200000,31182,0.00100000,42.92962517,6.12227782,31.61129384,0.00000000,-0.04105585,0.00341585,0,0
31.18300000,31183,0.00100000,42.92886745,6.12216976,31.61087710,0.00000000,-0.02151358,-0.00396647,0,0
31.18400000,31184,0.00100000,42.92810998,6.12206174,31.61046049,0.00000000,-0.04641792,-0.01062930,0,0
31.18500000,31185,0.00100000,42.92735277,6.12195375,31.61004402,0.00000000,-0.03982877,-0.00139064,0,0
31.18600000,31186,0.00100000,42.92659580,6.12184580,31.60962769,0.00000000,-0.03074493,-0.00362576,0,0
31.18700000,31187,0.00100000,42.92583909,6.12173788,31.60921150,0.00000000,-0.01903706,0.00023627,0,0
31.18800000,31188,0.00100000,42.92508264,6.12163000,31.60879545,0.00000000,-0.03261839,0.02658504,0,0
31.18900000,31189,0.00100000,42.92432643,6.12152216,31.60837954,0.00000000,-0.02824410,0.00268992,0,0
31.19000000,31190,0.00100000,42.92357048,6.12141435,31.60796376,0.00000000,-0.02303092,0.01784843,0,0
31.19100000,31191,0.00100000,42.92281478,6.12130658,31.60754813,0.00000000,-0.03648718,0.00854245,0,0
31.19200000,31192,0.00100000,42.92205933,6.12119884,31.60713263,0.00000000,-0.01671134,-0.00009807,0,0
31.19300000,31193,0.00100000,42.92130414,6.12109115,31.60671728,0.00000000,-0.02638971,-0.00326533,0,0
31.19400000,31194,0.00100000,42.92054920,6.12098348,31.60630206,0.00000000,0.00305491,-0.00339670,0,0
31.19500000,31195,0.00100000,42.91979452,6.12087585,31.60588698,0.00000000,-0.01443236,0.01590876,0,0
31.19600000,31196,0.00100000,42.91904008,6.12076826,31.60547205,0.00000000,-0.01165416,-0.00262665,0,0
31.19700000,31197,0.00100000,42.91828590,6.12066071,31.60505725,0.00000000,-0.01674398,-0.00581878,0,0
31.19800000,31198,0.00100000,42.91753198,6.12055319,31.60464259,0.00000000,0.00615550,0.00473252,0,0
31.19900000,31199,0.00100000,42.91677831,6.12044571,31.60422807,0.00000000,0.00590541,-0.00628349,0,0
31.20000000,31200,0.00100000,42.91602489,6.12033826,31.60381369,0.00000000,-0.01031466,-0.01309751,0,0
31.20100000,31201,0.00100000,42.91527172,6.12023085,31.60339945,0.00000000,-0.00692038,-0.00053712,0,0
31.20200000,31202,0.00100000,42.91451881,6.12012348,31.60298535,0.00000000,0.02996163,0.00370559,0,0
31.20300000,31203,0.00100000,42.91376616,6.12001614,31.60257139,0.00000000,0.00083329,0.00689142,0,0
31.20400000,31204,0.00100000,42.91301376,6.11990884,31.60215757,0.00000000,-0.00158870,-0.01900722,0,0
31.20500000,31205,0.00100000,42.91226161,6.11980157,31.60174389,0.00000000,0.01518785,-0.00432024,0,0
31.20600000,31206,0.00100000,42.91150972,6.11969434,31.60133034,0.00000000,0.00335531,0.00423731,0,0
31.20700000,31207,0.00100000,42.91075808,6.11958715,31.60091694,0.00000000,0.00175223,0.00196905,0,0
31.20800000,31208,0.00100000,42.91000670,6.11947999,31.60050368,0.00000000,0.00245667,-0.00860936,0,0
31.20900000,31209,0.00100000,42.90925557,6.11937287,31.60009056,0.00000000,0.01379610,0.01346509,0,0
31.21000000,31210,0.00100000,42.90850469,6.11926579,31.59967758,0.00000000,-0.01267483,-0.00608666,0,0
31.21100000,31211,0.00100000,42.90775407,6.11915874,31.59926474,0.00000000,0.01167994,0.00300745,0,0
31.21200000,31212,0.00100000,42.90700371,6.11905173,31.59885204,0.00000000,0.00575286,0.00387945,0,0
31.21300000,31213,0.00100000,42.90625360,6.11894476,31.59843948,0.00000000,-0.00807503,0.01836537,0,0
31.21400000,31214,0.00100000,42.90550374,6.11883782,31.59802706,0.00000000,0.03043062,-0.00626608,0,0
31.21500000,31215,0.00100000,42.90475414,6.11873092,31.59761478,0.00000000,0.02002331,-0.01288704,0,0
31.21600000,31216,0.00100000,42.90400480,6.11862405,31.59720264,0.00000000,-0.02357287,0.00297948,0,0
31.21700000,31217,0.00100000,42.90325571,6.11851722,31.59679064,0.00000000,0.00502238,-0.00434881,0,0
31.21800000,31218,0.00100000,42.90250688,6.11841043,31.59637878,0.00000000,0.00797799,-0.01338681,0,0
31.21900000,31219,0.00100000,42.90175830,6.11830367,31.59596707,0.00000000,0.01172933,-0.00672642,0,0
31.22000000,31220,0.00100000,42.90100998,6.11819695,31.59555549,0.00000000,0.01457300,0.00934730,0,0
31.22100000,31221,0.00100000,42.90026191,6.11809027,31.59514405,0.00000000,-0.00287874,0.00361904,0,0
31.22200000,31222,0.00100000,42.89951410,6.11798363,31.59473276,0.00000000,0.00606762,-0.01171418,0,0
31.22300000,31223,0.00100000,42.89876655,6.11787701,31.59432160,0.00000000,0.00691656,0.01113852,0,0
31.22400000,31224,0.00100000,42.89801925,6.11777044,31.59391059,0.00000000,0.00301702,0.01061480,0,0
31.22500000,31225,0.00100000,42.89727221,6.11766390,31.59349971,0.00000000,0.01487967,-0.01253548,0,0
31.22600000,31226,0.00100000,42.89652542,6.11755740,31.59308898,0.00000000,0.00720488,0.00918932,0,0
31.22700000,31227,0.00100000,42.89577889,6.11745094,31.59267839,0.00000000,0.01503039,-0.02031679,0,0
31.22800000,31228,0.00100000,42.89503262,6.11734451,31.59226794,0.00000000,-0.00993716,0.02029771,0,0
31.22900000,31229,0.00100000,42.89428660,6.11723812,31.59185763,0.00000000,-0.01211422,-0.00445631,0,0
31.23000000,31230,0.00100000,42.89354084,6.11713177,31.59144746,0.00000000,-0.00945797,0.01513931,0,0
31.23100000,31231,0.00100000,42.89279534,6.11702545,31.59103744,0.00000000,-0.01381969,-0.00389272,0,0
31.23200000,31232,0.00100000,42.89205009,6.11691917,31.59062755,0.00000000,-0.02030128,0.02033787,0,0
31.23300000,31233,0.00100000,42.89130510,6.11681292,31.59021781,0.00000000,-0.02033100,-0.00411290,0,0
31.23400000,31234,0.00100000,42.89056037,6.11670672,31.58980820,0.00000000,0.00490383,-0.01295155,0,0
31.23500000,31235,0.00100000,42.88981589,6.11660054,31.58939874,0.00000000,-0.02898292,-0.00218863,0,0
31.23600000,31236,0.00100000,42.88907167,6.11649441,31.58898942,0.00000000,-0.01589000,0.00250790,0,0
31.23700000,31237,0.00100000,42.88832771,6.11638831,31.58858024,0.00000000,0.00423095,0.01478301,0,0
31.23800000,31238,0.00100000,42.88758401,6.11628225,31.58817120,0.00000000,-0.01866793,0.01389394,0,0
31.23900000,31239,0.00100000,42.88684056,6.11617623,31.58776231,0.00000000,-0.02660251,0.00795692,0,0
31.24000000,31240,0.00100000,42.88609737,6.11607024,31.58735355,0.00000000,-0.03961566,0.01633867,0,0
31.24100000,31241,0.00100000,42.88535444,6.11596429,31.58694494,0.00000000,-0.01679953,0.01712768,0,0
31.24200000,31242,0.00100000,42.88461176,6.11585837,31.58653647,0.00000000,-0.02692710,0.01632753,0,0
31.24300000,31243,0.00100000,42.88386935,6.11575250,31.58612814,0.00000000,-0.03714528,0.01395436,0,0
31.24400000,31244,0.00100000,42.88312719,6.11564666,31.58571995,0.00000000,0.01101215,0.01591375,0,0
31.24500000,31245,0.00100000,42.88238529,6.11554085,31.58531191,0.00000000,-0.00852559,0.00502710,0,0
31.24600000,31246,0.00100000,42.88164365,6.11543508,31.58490400,0.00000000,0.00150199,0.00996739,0,0
31.24700000,31247,0.00100000,42.88090226,6.11532935,31.58449624,0.00000000,0.01061921,0.01916672,0,0
31.24800000,31248,0.00100000,42.88016113,6.11522366,31.58408862,0.00000000,0.00478991,0.01174878,0,0
31.24900000,31249,0.00100000,42.87942027,6.11511800,31.58368115,0.00000000,0.00550946,0.00680556,0,0
31.25000000,31250,0.00100000,42.87867966,6.11501238,31.58327381,0.00000000,-0.00552396,-0.01638105,0,0
31.25100000,31251,0.00100000,42.87793931,6.11490680,31.58286662,0.00000000,0.02508090,-0.02518966,0,0
31.25200000,31252,0.00100000,42.87719921,6.11480126,31.58245957,0.00000000,0.01144851,0.00193482,0,0
31.25300000,31253,0.00100000,42.87645938,6.11469575,31.58205266,0.00000000,0.01557625,-0.01326601,0,0
31.25400000,31254,0.00100000,42.87571980,6.11459027,31.58164589,0.00000000,0.04130056,-0.01472991,0,0
31.25500000,31255,0.00100000,42.87498049,6.11448484,31.58123927,0.00000000,0.02324471,0.01994721,0,0
31.25600000,31256,0.00100000,42.87424143,6.11437944,31.58083279,0.00000000,0.04305885,-0.01762568,0,0
31.25700000,31257,0.00100000,42.87350263,6.11427408,31.58042645,0.00000000,0.01148861,0.02574546,0,0
31.25800000,31258,0.00100000,42.87276409,6.11416875,31.58002025,0.00000000,0.01920279,0.01535837,0,0
31.25900000,31259,0.00100000,42.87202581,6.11406347,31.57961420,0.00000000,0.03096998,0.02547942,0,0
31.26000000,31260,0.00100000,42.87128779,6.11395822,31.57920828,0.00000000,0.03158356,0.01381976,0,0
31.26100000,31261,0.00100000,42.87055003,6.11385300,31.57880252,0.00000000,0.02560170,-0.00436310,0,0
31.26200000,31262,0.00100000,42.86981253,6.11374783,31.57839689,0.00000000,0.04191472,0.00949302,0,0
31.26300000,31263,0.00100000,42.86907528,6.11364269,31.57799141,0.00000000,0.02043818,0.01000569,0,0
31.26400000,31264,0.00100000,42.86833830,6.11353758,31.57758607,0.00000000,0.00981285,-0.00438217,0,0
31.26500000,31265,0.00100000,42.86760158,6.11343252,31.57718087,0.00000000,0.00200453,-0.00163402,0,0
31.26600000,31266,0.00100000,42.86686512,6.11332749,31.57677581,0.00000000,0.03022697,0.00087848,0,0
31.26700000,31267,0.00100000,42.86612891,6.11322250,31.57637090,0.00000000,0.01998608,-0.00015407,0,0
31.26800000,31268,0.00100000,42.86539297,6.11311754,31.57596613,0.00000000,0.02745173,0.02287219,0,0
31.26900000,31269,0.00100000,42.86465729,6.11301263,31.57556151,0.00000000,0.04144145,0.00873400,0,0
31.27000000,31270,0.00100000,42.86392186,6.11290775,31.57515702,0.00000000,0.02486030,0.01759223,0,0
31.27100000,31271,0.00100000,42.86318670,6.11280290,31.57475268,0.00000000,-0.00245392,-0.00978589,0,0
31.27200000,31272,0.00100000,42.86245180,6.11269810,31.57434849,0.00000000,0.03080837,-0.01012063,0,0
31.27300000,31273,0.00100000,42.86171715,6.11259333,31.57394444,0.00000000,0.02988091,-0.00110513,0,0
31.27400000,31274,0.00100000,42.86098277,6.11248860,31.57354053,0.00000000,0.01728757,0.01137319,0,0
31.27500000,31275,0.00100000,42.86024865,6.11238390,31.57313676,0.00000000,0.00098874,0.01202435,0,0
31.27600000,31276,0.00100000,42.85951479,6.11227925,31.57273314,0.00000000,0.00780160,0.01301964,0,0
31.27700000,31277,0.00100000,42.85878119,6.11217463,31.57232966,0.00000000,0.03593083,0.00209048,0,0
31.27800000,31278,0.00100000,42.85804785,6.11207004,31.57192632,0.00000000,0.03651624,-0.00345715,0,0
31.27900000,31279,0.00100000,42.85731478,6.11196550,31.57152313,0.00000000,0.00344699,0.00680896,0,0
31.28000000,31280,0.00100000,42.85658196,6.11186099,31.57112008,0.00000000,0.00779584,0.00717704,0,0
31.28100000,31281,0.00100000,42.85584941,6.11175652,31.57071717,0.00000000,0.01969482,0.01321796,0,0
31.28200000,31282,0.00100000,42.85511711,6.11165208,31.57031441,0.00000000,0.00619573,0.01787428,0,0
31.28300000,31283,0.00100000,42.85438508,6.11154769,31.56991179,0.00000000,0.02230630,0.01381743,0,0
31.28400000,31284,0.00100000,42.85365331,6.11144333,31.56950932,0.00000000,-0.00612985,0.00966260,0,0
31.28500000,31285,0.00100000,42.85292180,6.11133901,31.56910699,0.00000000,0.00610012,0.02932643,0,0
31.28600000,31286,0.00100000,42.85219055,6.11123472,31.56870480,0.00000000,0.00904659,0.01973018,0,0
31.28700000,31287,0.00100000,42.85145956,6.11113047,31.56830276,0.00000000,0.01141428,0.01893521,0,0
31.28800000,31288,0.00100000,42.85072884,6.11102626,31.56790086,0.00000000,0.00091430,-0.00737223,0,0
31.28900000,31289,0.00100000,42.84999838,6.11092209,31.56749911,0.00000000,0.00723457,0.00478923,0,0
31.29000000,31290,0.00100000,42.84926818,6.11081796,31.56709750,0.00000000,-0.01610021,0.01692691,0,0
31.29100000,31291,0.00100000,42.84853824,6.11071386,31.56669603,0.00000000,-0.00603199,0.03053213,0,0
31.29200000,31292,0.00100000,42.84780856,6.11060980,31.56629471,0.00000000,0.00317452,0.02151692,0,0
31.29300000,31293,0.00100000,42.84707915,6.11050577,31.56589353,0.00000000,0.00026990,0.02002393,0,0
31.29400000,31294,0.00100000,42.84635000,6.11040179,31.56549250,0.00000000,0.00464638,0.03796094,0,0
31.29500000,31295,0.00100000,42.84562111,6.11029784,31.56509161,0.00000000,0.00160872,0.02354911,0,0
31.29600000,31296,0.00100000,42.84489248,6.11019393,31.56469086,0.00000000,-0.01594172,0.01706913,0,0
31.29700000,31297,0.00100000,42.84416412,6.11009006,31.56429026,0.00000000,-0.02074153,0.03010550,0,0
31.29800000,31298,0.00100000,42.84343601,6.10998622,31.56388981,0.00000000,0.01120042,0.00892829,0,0
31.29900000,31299,0.00100000,42.84270817,6.10988242,31.56348950,0.00000000,0.01912121,0.01146125,0,0
31.30000000,31300,0.00100000,42.84198060,6.10977866,31.56308933,0.00000000,0.01161129,0.02379156,0,0
31.30100000,31301,0.00100000,42.84125329,6.10967494,31.56268931,0.00000000,0.01777094,0.00621333,0,0
31.30200000,31302,0.00100000,42.84052624,6.10957125,31.56228943,0.00000000,0.02590402,0.00623388,0,0
31.30300000,31303,0.00100000,42.83979945,6.10946760,31.56188970,0.00000000,0.01689715,0.01768955,0,0
31.30400000,31304,0.00100000,42.83907293,6.10936399,31.56149011,0.00000000,0.03141751,0.00598186,0,0
31.30500000,31305,0.00100000,42.83834666,6.10926042,31.56109067,0.00000000,0.05101580,0.00053724,0,0
31.30600000,31306,0.00100000,42.83762067,6.10915688,31.56069137,0.00000000,0.05340488,-0.00087739,0,0
31.30700000,31307,0.00100000,42.83689493,6.10905338,31.56029221,0.00000000,0.02607123,0.00579324,0,0
31.30800000,31308,0.00100000,42.83616946,6.10894992,31.55989321,0.00000000,0.00520817,0.00739638,0,0
31.30900000,31309,0.00100000,42.83544426,6.10884650,31.55949434,0.00000000,0.03455985,-0.00254363,0,0
31.31000000,31310,0.00100000,42.83471932,6.10874311,31.55909562,0.00000000,-0.00598719,0.02137814,0,0
31.31100000,31311,0.00100000,42.83399464,6.10863977,31.55869705,0.00000000,0.05569686,0.01640902,0,0
31.31200000,31312,0.00100000,42.83327022,6.10853646,31.55829862,0.00000000,0.04129111,-0.00590215,0,0
31.31300000,31313,0.00100000,42.83254607,6.10843318,31.55790034,0.00000000,0.04225153,0.02075445,0,0
31.31400000,31314,0.00100000,42.83182218,6.10832995,31.55750220,0.00000000,0.02729747,0.00550266,0,0
31.31500000,31315,0.00100000,42.83109856,6.10822675,31.55710421,0.00000000,0.02203788,0.01787286,0,0
31.31600000,31316,0.00100000,42.83037520,6.10812359,31.55670636,0.00000000,0.04231210,0.00396768,0,0
31.31700000,31317,0.00100000,42.82965211,6.10802047,31.55630866,0.00000000,0.01429372,0.01692560,0,0
31.31800000,31318,0.00100000,42.82892928,6.10791739,31.55591110,0.00000000,0.03835376,0.00397635,0,0
31.31900000,31319,0.00100000,42.82820672,6.10781434,31.55551369,0.00000000,0.04437764,0.01318490,0,0
31.32000000,31320,0.00100000,42.82748442,6.10771133,31.55511643,0.00000000,0.03888964,0.01716347,0,0
31.32100000,31321,0.00100000,42.82676238,6.10760836,31.55471931,0.00000000,0.04101148,0.00365102,0,0
31.32200000,31322,0.00100000,42.82604061,6.10750543,31.55432234,0.00000000,0.02764384,0.01795373,0,0
31.32300000,31323,0.00100000,42.82531910,6.10740253,31.55392551,0.00000000,0.02922291,0.02511735,0,0
31.32400000,31324,0.00100000,42.82459786,6.10729967,31.55352882,0.00000000,0.04187766,0.01841738,0,0
31.32500000,31325,0.00100000,42.82387689,6.10719685,31.55313229,0.00000000,0.02247818,0.03447910,0,0
31.32600000,31326,0.00100000,42.82315618,6.10709407,31.55273590,0.00000000,0.00409624,0.03331002,0,0
31.32700000,31327,0.00100000,42.82243573,6.10699133,31.55233965,0.00000000,0.03513974,0.01355839,0,0
31.32800000,31328,0.00100000,42.82171555,6.10688862,31.55194355,0.00000000,0.00986096,0.01170175,0,0
31.32900000,31329,0.00100000,42.82099564,6.10678595,31.55154760,0.00000000,0.01179680,0.00159352,0,0
31.33000000,31330,0.00100000,42.82027599,6.10668332,31.55115179,0.00000000,0.02996535,0.00221685,0,0
31.33100000,31331,0.00100000,42.81955660,6.10658073,31.55075613,0.00000000,0.02742712,0.01284189,0,0
31.33200000,31332,0.00100000,42.81883749,6.10647817,31.55036062,0.00000000,0.03037436,0.00535743,0,0
31.33300000,31333,0.00100000,42.81811863,6.10637566,31.54996525,0.00000000,0.01303231,0.00488893,0,0
31.33400000,31334,0.00100000,42.81740005,6.10627318,31.54957003,0.00000000,0.02728074,0.02235522,0,0
31.33500000,31335,0.00100000,42.81668173,6.10617074,31.54917495,0.00000000,0.00878588,0.00475435,0,0
31.33600000,31336,0.00100000,42.81596367,6.10606833,31.54878002,0.00000000,0.02059542,0.01321267,0,0
31.33700000,31337,0.00100000,42.81524588,6.10596597,31.54838524,0.00000000,0.01603760,0.01547773,0,0
31.33800000,31338,0.00100000,42.81452836,6.10586364,31.54799060,0.00000000,0.01749367,0.00643913,0,0
31.33900000,31339,0.00100000,42.81381111,6.10576135,31.54759611,0.00000000,0.01847120,0.02102466,0,0
31.34000000,31340,0.00100000,42.81309412,6.10565910,31.54720176,0.00000000,0.03671375,0.00799056,0,0
31.34100000,31341,0.00100000,42.81237739,6.10555689,31.54680757,0.00000000,-0.00300684,0.01103075,0,0
31.34200000,31342,0.00100000,42.81166094,6.10545471,31.54641352,0.00000000,0.01447976,0.03218169,0,0
31.34300000,31343,0.00100000,42.81094475,6.10535258,31.54601961,0.00000000,0.00478520,0.03678140,0,0
31.34400000,31344,0.00100000,42.81022883,6.10525048,31.54562585,0.00000000,-0.00871872,0.03009839,0,0
31.34500000,31345,0.00100000,42.80951317,6.10514842,31.54523224,0.00000000,-0.01231925,0.02152604,0,0
31.34600000,31346,0.00100000,42.80879778,6.10504639,31.54483878,0.00000000,0.01224832,0.01917351,0,0
31.34700000,31347,0.00100000,42.80808266,6.10494441,31.54444546,0.00000000,-0.01747755,0.02453065,0,0
31.34800000,31348,0.00100000,42.80736780,6.10484246,31.54405229,0.00000000,-0.00379257,0.01667148,0,0
31.34900000,31349,0.00100000,42.80665322,6.10474055,31.54365927,0.00000000,0.01154429,0.01977737,0,0
31.35000000,31350,0.00100000,42.80593890,6.10463868,31.54326639,0.00000000,0.00587135,0.02327989,0,0
31.35100000,31351,0.00100000,42.80522484,6.10453685,31.54287366,0.00000000,0.01328862,0.01905983,0,0
31.35200000,31352,0.00100000,42.80451106,6.10443505,31.54248108,0.00000000,0.02820460,0.01834850,0,0
31.35300000,31353,0.00100000,42.80379754,6.10433330,31.54208865,0.00000000,0.02314037,0.00740390,0,0
31.35400000,31354,0.00100000,42.80308429,6.10423158,31.54169636,0.00000000,0.00567837,0.00140281,0,0
31.35500000,31355,0.00100000,42.80237130,6.10412990,31.54130422,0.00000000,0.02574855,0.01518960,0,0
31.35600000,31356,0.00100000,42.80165859,6.10402826,31.54091222,0.00000000,0.02728047,0.00395664,0,0
31.35700000,31357,0.00100000,42.80094614,6.10392666,31.54052038,0.00000000,0.02054116,0.00954766,0,0
31.35800000,31358,0.00100000,42.80023396,6.10382509,31.54012868,0.00000000,0.02392935,0.00642461,0,0
31.35900000,31359,0.00100000,42.79952205,6.10372356,31.53973713,0.00000000,0.05209484,0.01125185,0,0
31.36000000,31360,0.00100000,42.79881041,6.10362207,31.53934572,0.00000000,0.03904032,-0.00743147,0,0
31.36100000,31361,0.00100000,42.79809903,6.10352062,31.53895447,0.00000000,0.03996646,0.00823592,0,0
31.36200000,31362,0.00100000,42.79738792,6.10341921,31.53856336,0.00000000,0.04885270,-0.00154858,0,0
31.36300000,31363,0.00100000,42.79667709,6.10331784,31.53817240,0.00000000,0.04523227,-0.01399155,0,0
31.36400000,31364,0.00100000,42.79596652,6.10321650,31.53778158,0.00000000,0.03056466,0.00748456,0,0
31.36500000,31365,0.00100000,42.79525621,6.10311520,31.53739092,0.00000000,0.03351946,0.02085543,0,0
31.36600000,31366,0.00100000,42.79454618,6.10301394,31.53700040,0.00000000,0.03880766,0.00211241,0,0
31.36700000,31367,0.00100000,42.79383642,6.10291272,31.53661003,0.00000000,0.02101744,0.02779661,0,0
31.36800000,31368,0.00100000,42.79312692,6.10281154,31.53621981,0.00000000,0.03421156,0.01552325,0,0
31.36900000,31369,0.00100000,42.79241770,6.10271040,31.53582973,0.00000000,0.02033614,-0.00856555,0,0
31.37000000,31370,0.00100000,42.79170874,6.10260929,31.53543981,0.00000000,0.02460469,0.02658651,0,0
31.37100000,31371,0.00100000,42.79100005,6.10250822,31.53505003,0.00000000,0.03717007,-0.00141912,0,0
31.37200000,31372,0.00100000,42.79029163,6.10240719,31.53466040,0.00000000,0.04345070,0.01098031,0,0
31.37300000,31373,0.00100000,42.78958348,6.10230620,31.53427091,0.00000000,0.03171383,0.01036289,0,0
31.37400000,31374,0.00100000,42.78887560,6.10220525,31.53388158,0.00000000,0.03073238,-0.00762650,0,0
31.37500000,31375,0.00100000,42.78816799,6.10210434,31.53349239,0.00000000,0.03111865,0.01408304,0,0
31.37600000,31376,0.00100000,42.78746065,6.10200346,31.53310336,0.00000000,0.02561943,0.01092619,0,0
31.37700000,31377,0.00100000,42.78675358,6.10190263,31.53271447,0.00000000,0.03846780,-0.00529283,0,0
31.37800000,31378,0.00100000,42.78604677,6.10180183,31.53232573,0.00000000,0.01918225,0.02629627,0,0
31.37900000,31379,0.00100000,42.78534024,6.10170107,31.53193713,0.00000000,0.02042550,0.01805028,0,0
31.38000000,31380,0.00100000,42.78463398,6.10160035,31.53154869,0.00000000,0.02154268,0.04225450,0,0
31.38100000,31381,0.00100000,42.78392799,6.10149966,31.53116039,0.00000000,0.00736272,0.01331463,0,0
31.38200000,31382,0.00100000,42.78322226,6.10139902,31.53077224,0.00000000,0.03291628,0.01030108,0,0
31.38300000,31383,0.00100000,42.78251681,6.10129841,31.53038425,0.00000000,0.03307003,-0.00414416,0,0
31.38400000,31384,0.00100000,42.78181163,6.10119784,31.52999640,0.00000000,0.02424053,0.01873057,0,0
31.38500000,31385,0.00100000,42.78110672,6.10109732,31.52960869,0.00000000,-0.00929570,0.01610985,0,0
31.38600000,31386,0.00100000,42.78040207,6.10099683,31.52922114,0.00000000,0.01715481,-0.01138937,0,0
31.38700000,31387,0.00100000,42.77969770,6.10089637,31.52883374,0.00000000,0.01429041,0.00788507,0,0
31.38800000,31388,0.00100000,42.77899360,6.10079596,31.52844648,0.00000000,-0.01119655,0.02102533,0,0
31.38900000,31389,0.00100000,42.77828977,6.10069559,31.52805937,0.00000000,-0.01671563,0.00928638,0,0
31.39000000,31390,0.00100000,42.77758621,6.10059525,31.52767242,0.00000000,0.02453147,0.02642448,0,0
31.39100000,31391,0.00100000,42.77688292,6.10049495,31.52728561,0.00000000,-0.00678971,0.01552555,0,0
31.39200000,31392,0.00100000,42.77617990,6.10039469,31.52689895,0.00000000,-0.02216881,0.00671475,0,0
31.39300000,31393,0.00100000,42.77547716,6.10029447,31.52651244,0.00000000,-0.00639210,0.01948896,0,0
31.39400000,31394,0.00100000,42.77477468,6.10019429,31.52612607,0.00000000,-0.00081693,0.00881105,0,0
31.39500000,31395,0.00100000,42.77407248,6.10009415,31.52573986,0.00000000,0.00139714,0.01015757,0,0
31.39600000,31396,0.00100000,42.77337054,6.09999405,31.52535380,0.00000000,-0.03247747,0.01523804,0,0
31.39700000,31397,0.00100000,42.77266888,6.09989398,31.52496788,0.00000000,-0.04377708,0.02742529,0,0
31.39800000,31398,0.00100000,42.77196749,6.09979395,31.52458212,0.00000000,-0.03061111,0.03369614,0,0
31.39900000,31399,0.00100000,42.77126637,6.09969397,31.52419650,0.00000000,0.00476891,0.02208541,0,0
31.40000000,31400,0.00100000,42.77056552,6.09959402,31.52381104,0.00000000,-0.00849903,0.02192724,0,0
31.40100000,31401,0.00100000,42.76986495,6.09949411,31.52342572,0.00000000,-0.00833193,0.01160926,0,0
31.40200000,31402,0.00100000,42.76916464,6.09939423,31.52304055,0.00000000,-0.01043410,0.03247673,0,0
31.40300000,31403,0.00100000,42.76846461,6.09929440,31.52265554,0.00000000,-0.01407167,0.00314159,0,0
31.40400000,31404,0.00100000,42.76776485,6.09919461,31.52227067,0.00000000,-0.00840194,0.01037653,0,0
31.40500000,31405,0.00100000,42.76706536,6.09909485,31.52188595,0.00000000,0.00914576,0.00476710,0,0
31.40600000,31406,0.00100000,42.76636614,6.09899513,31.52150138,0.00000000,0.00429916,0.02111866,0,0
31.40700000,31407,0.00100000,42.76566720,6.09889546,31.52111696,0.00000000,-0.00424126,-0.00150166,0,0
31.40800000,31408,0.00100000,42.76496853,6.09879582,31.52073269,0.00000000,0.01139221,-0.00015783,0,0
31.40900000,31409,0.00100000,42.76427013,6.09869622,31.52034857,0.00000000,0.01770720,0.00150991,0,0
31.41000000,31410,0.00100000,42.76357200,6.09859666,31.51996460,0.00000000,0.02904632,0.01307304,0,0
31.41100000,31411,0.00100000,42.76287415,6.09849713,31.51958078,0.00000000,0.00744640,-0.00234729,0,0
31.41200000,31412,0.00100000,42.76217656,6.09839765,31.51919711,0.00000000,0.02363062,-0.00317217,0,0
31.41300000,31413,0.00100000,42.76147925,6.09829821,31.51881359,0.00000000,0.05132301,-0.00577790,0,0
31.41400000,31414,0.00100000,42.76078222,6.09819880,31.51843022,0.00000000,0.00701657,0.00401596,0,0
31.41500000,31415,0.00100000,42.76008545,6.09809943,31.51804700,0.00000000,0.03495005,0.00104810,0,0
31.41600000,31416,0.00100000,42.75938896,6.09800010,31.51766393,0.00000000,0.02131580,0.00959471,0,0
31.41700000,31417,0.00100000,42.75869274,6.09790082,31.51728101,0.00000000,0.03581859,-0.00449123,0,0
31.41800000,31418,0.00100000,42.75799680,6.09780157,31.51689824,0.00000000,0.00776079,0.01376231,0,0
31.41900000,31419,0.00100000,42.75730113,6.09770235,31.51651562,0.00000000,-0.00575997,-0.00038570,0,0
