timestamp_s,sample_id,dt_s,vehicle_speed_kmh,wheel_rotation_hz,estimated_motor_order_hz,accel_vertical_mps2,accel_lateral_mps2
34.23900000,34239,0.00100000,42.09926251,6.00385818,31.15459438,-0.00523803,0.01921885
34.24000000,34240,0.00100000,42.09952983,6.00389630,31.15474141,0.00850866,-0.01541090
34.24100000,34241,0.00100000,42.09979751,6.00393448,31.15488863,-0.00255030,0.00629679
34.24200000,34242,0.00100000,42.10006555,6.00397270,31.15503605,-0.00432476,-0.00589753
34.24300000,34243,0.00100000,42.10033393,6.00401098,31.15518366,-0.00868821,-0.00108043
34.24400000,34244,0.00100000,42.10060267,6.00404930,31.15533147,0.01137377,0.00292001
34.24500000,34245,0.00100000,42.10087176,6.00408768,31.15547947,0.00027607,-0.01069270
34.24600000,34246,0.00100000,42.10114121,6.00412610,31.15562766,0.01477429,0.02013907
34.24700000,34247,0.00100000,42.10141101,6.00416458,31.15577605,0.04854073,0.01510534
34.24800000,34248,0.00100000,42.10168116,6.00420311,31.15592464,0.03099182,0.01545104
34.24900000,34249,0.00100000,42.10195166,6.00424169,31.15607341,0.02113105,0.01333902
34.25000000,34250,0.00100000,42.10222252,6.00428031,31.15622239,0.02917648,0.02215270
34.25100000,34251,0.00100000,42.10249373,6.00431899,31.15637155,0.06154160,0.01063030
34.25200000,34252,0.00100000,42.10276530,6.00435772,31.15652091,0.03012716,0.01123362
34.25300000,34253,0.00100000,42.10303721,6.00439650,31.15667047,0.02586483,0.01904556
34.25400000,34254,0.00100000,42.10330948,6.00443533,31.15682022,0.01580118,0.01537918
34.25500000,34255,0.00100000,42.10358211,6.00447421,31.15697016,0.03071555,0.01382766
34.25600000,34256,0.00100000,42.10385508,6.00451314,31.15712030,0.02156110,0.00539428
34.25700000,34257,0.00100000,42.10412841,6.00455212,31.15727063,0.03341299,0.01692180
34.25800000,34258,0.00100000,42.10440209,6.00459115,31.15742115,0.02208693,0.02537106
34.25900000,34259,0.00100000,42.10467613,6.00463023,31.15757187,0.02657077,0.01504944
34.26000000,34260,0.00100000,42.10495052,6.00466936,31.15772278,0.01286423,0.02239366
34.26100000,34261,0.00100000,42.10522526,6.00470854,31.15787389,0.02770412,0.01370920
34.26200000,34262,0.00100000,42.10550035,6.00474777,31.15802519,0.02454249,0.00679657
34.26300000,34263,0.00100000,42.10577580,6.00478705,31.15817669,0.02160741,-0.00088139
34.26400000,34264,0.00100000,42.10605159,6.00482638,31.15832838,0.01747797,0.01044537
34.26500000,34265,0.00100000,42.10632774,6.00486577,31.15848026,0.00108187,0.01246131
34.26600000,34266,0.00100000,42.10660425,6.00490520,31.15863234,-0.00818566,0.00894360
34.26700000,34267,0.00100000,42.10688110,6.00494468,31.15878461,0.00865367,0.00343497
34.26800000,34268,0.00100000,42.10715831,6.00498422,31.15893707,0.00097698,0.00601871
34.26900000,34269,0.00100000,42.10743587,6.00502380,31.15908973,-0.02466857,0.03375722
34.27000000,34270,0.00100000,42.10771379,6.00506343,31.15924258,-0.02334500,0.00619782
34.27100000,34271,0.00100000,42.10799205,6.00510312,31.15939563,-0.00284085,0.01645390
34.27200000,34272,0.00100000,42.10827067,6.00514285,31.15954887,0.00363869,-0.00363557
34.27300000,34273,0.00100000,42.10854964,6.00518264,31.15970230,0.03757162,-0.00466313
34.27400000,34274,0.00100000,42.10882897,6.00522247,31.15985593,0.01871988,0.02377519
34.27500000,34275,0.00100000,42.10910864,6.00526236,31.16000975,0.00922574,0.02027243
34.27600000,34276,0.00100000,42.10938867,6.00530229,31.16016377,0.04312187,0.03269383
34.27700000,34277,0.00100000,42.10966905,6.00534228,31.16031798,0.03893601,0.00931863
34.27800000,34278,0.00100000,42.10994978,6.00538231,31.16047238,0.03308013,0.02538739
34.27900000,34279,0.00100000,42.11023086,6.00542240,31.16062697,0.03498490,0.01899766
34.28000000,34280,0.00100000,42.11051230,6.00546253,31.16078176,0.02713973,0.01810486
34.28100000,34281,0.00100000,42.11079409,6.00550272,31.16093675,0.03884186,0.01747963
34.28200000,34282,0.00100000,42.11107623,6.00554296,31.16109193,0.03317798,0.00973059
34.28300000,34283,0.00100000,42.11135872,6.00558324,31.16124730,0.04952324,0.02645594
34.28400000,34284,0.00100000,42.11164156,6.00562358,31.16140286,0.03834198,0.01810342
34.28500000,34285,0.00100000,42.11192476,6.00566397,31.16155862,0.04789769,0.01338639
34.28600000,34286,0.00100000,42.11220831,6.00570441,31.16171457,0.02486367,0.00987407
34.28700000,34287,0.00100000,42.11249221,6.00574489,31.16187071,0.01984424,0.00407132
34.28800000,34288,0.00100000,42.11277646,6.00578543,31.16202705,0.01192483,0.02101551
34.28900000,34289,0.00100000,42.11306106,6.00582602,31.16218359,0.02527081,0.00417355
34.29000000,34290,0.00100000,42.11334602,6.00586666,31.16234031,0.01947233,0.01204838
34.29100000,34291,0.00100000,42.11363133,6.00590735,31.16249723,0.01668954,-0.00414921
34.29200000,34292,0.00100000,42.11391699,6.00594808,31.16265434,0.01809997,0.00436512
34.29300000,34293,0.00100000,42.11420300,6.00598887,31.16281165,-0.01165360,0.00492063
34.29400000,34294,0.00100000,42.11448936,6.00602971,31.16296915,-0.00719092,-0.00118363
34.29500000,34295,0.00100000,42.11477607,6.00607060,31.16312684,0.00068034,0.01447587
34.29600000,34296,0.00100000,42.11506314,6.00611154,31.16328473,-0.01392457,0.01175123
34.29700000,34297,0.00100000,42.11535055,6.00615253,31.16344280,-0.00587805,0.01401286
34.29800000,34298,0.00100000,42.11563832,6.00619357,31.16360108,-0.01773549,0.00002912
34.29900000,34299,0.00100000,42.11592644,6.00623466,31.16375954,-0.01052313,0.00556913
34.30000000,34300,0.00100000,42.11621491,6.00627580,31.16391820,0.01846496,0.01589891
34.30100000,34301,0.00100000,42.11650373,6.00631698,31.16407705,0.00270726,0.01858717
34.30200000,34302,0.00100000,42.11679291,6.00635822,31.16423610,0.02051899,0.00345533
34.30300000,34303,0.00100000,42.11708243,6.00639951,31.16439534,0.02743837,0.01699839
34.30400000,34304,0.00100000,42.11737231,6.00644085,31.16455477,0.02930368,0.01882351
34.30500000,34305,0.00100000,42.11766254,6.00648224,31.16471440,0.02491427,0.00431148
34.30600000,34306,0.00100000,42.11795312,6.00652368,31.16487421,0.02601523,0.00923833
34.30700000,34307,0.00100000,42.11824405,6.00656517,31.16503423,0.01636135,0.00000134
34.30800000,34308,0.00100000,42.11853533,6.00660671,31.16519443,0.04399813,-0.00531587
34.30900000,34309,0.00100000,42.11882696,6.00664830,31.16535483,0.03072432,-0.00037905
34.31000000,34310,0.00100000,42.11911894,6.00668994,31.16551542,0.03317356,0.00897370
34.31100000,34311,0.00100000,42.11941128,6.00673164,31.16567620,0.03396699,-0.00801770
34.31200000,34312,0.00100000,42.11970396,6.00677338,31.16583718,0.00135780,0.00662889
34.31300000,34313,0.00100000,42.11999700,6.00681517,31.16599835,0.02377188,0.00769754
34.31400000,34314,0.00100000,42.12029039,6.00685701,31.16615971,0.02108317,0.01233864
34.31500000,34315,0.00100000,42.12058412,6.00689890,31.16632127,0.02205135,0.00941717
34.31600000,34316,0.00100000,42.12087821,6.00694084,31.16648302,0.01548183,0.00577116
34.31700000,34317,0.00100000,42.12117265,6.00698283,31.16664496,0.00758726,0.00689939
34.31800000,34318,0.00100000,42.12146744,6.00702487,31.16680709,-0.01729054,0.02225406
34.31900000,34319,0.00100000,42.12176258,6.00706696,31.16696942,-0.00011775,-0.01776274
34.32000000,34320,0.00100000,42.12205808,6.00710910,31.16713194,-0.00796460,0.02557238
34.32100000,34321,0.00100000,42.12235392,6.00715129,31.16729466,0.00480296,-0.00128485
34.32200000,34322,0.00100000,42.12265011,6.00719353,31.16745756,-0.01320414,-0.00310648
34.32300000,34323,0.00100000,42.12294666,6.00723582,31.16762066,-0.02370680,-0.01008007
34.32400000,34324,0.00100000,42.12324355,6.00727816,31.16778395,-0.02767931,-0.01291043
34.32500000,34325,0.00100000,42.12354080,6.00732055,31.16794744,-0.04556676,0.00423067
34.32600000,34326,0.00100000,42.12383839,6.00736299,31.16811111,-0.02684107,0.01102577
34.32700000,34327,0.00100000,42.12413634,6.00740549,31.16827499,-0.00662552,-0.01199609
34.32800000,34328,0.00100000,42.12443463,6.00744803,31.16843905,-0.00369329,0.00915584
34.32900000,34329,0.00100000,42.12473328,6.00749062,31.16860330,0.01762377,0.01637759
34.33000000,34330,0.00100000,42.12503228,6.00753326,31.16876775,0.00771784,0.01834099
34.33100000,34331,0.00100000,42.12533162,6.00757595,31.16893239,0.01733024,0.00310371
34.33200000,34332,0.00100000,42.12563132,6.00761869,31.16909723,0.03989745,0.01073207
34.33300000,34333,0.00100000,42.12593137,6.00766148,31.16926225,0.01751116,-0.00258469
34.33400000,34334,0.00100000,42.12623177,6.00770432,31.16942747,0.03888435,0.02571278
34.33500000,34335,0.00100000,42.12653252,6.00774721,31.16959288,0.01410639,0.02209539
34.33600000,34336,0.00100000,42.12683361,6.00779015,31.16975849,0.01447210,0.00704804
34.33700000,34337,0.00100000,42.12713506,6.00783314,31.16992428,0.00648846,0.02034338
34.33800000,34338,0.00100000,42.12743686,6.00787618,31.17009027,0.01108412,0.00365284
34.33900000,34339,0.00100000,42.12773901,6.00791927,31.17025645,0.03482835,0.02588219
34.34000000,34340,0.00100000,42.12804151,6.00796241,31.17042283,0.00433625,0.01574340
34.34100000,34341,0.00100000,42.12834436,6.00800560,31.17058940,-0.00573541,-0.00010953
34.34200000,34342,0.00100000,42.12864755,6.00804884,31.17075615,0.01522323,0.02277224
34.34300000,34343,0.00100000,42.12895110,6.00809213,31.17092311,0.00865048,-0.01000059
34.34400000,34344,0.00100000,42.12925500,6.00813547,31.17109025,-0.01604238,0.00618402
34.34500000,34345,0.00100000,42.12955925,6.00817886,31.17125759,-0.02075140,0.00750181
34.34600000,34346,0.00100000,42.12986385,6.00822230,31.17142511,-0.01767438,0.00787157
34.34700000,34347,0.00100000,42.13016879,6.00826579,31.17159284,-0.00821003,-0.00295677
34.34800000,34348,0.00100000,42.13047409,6.00830932,31.17176075,-0.02028642,-0.00513372
34.34900000,34349,0.00100000,42.13077974,6.00835291,31.17192885,-0.02574927,0.00919676
34.35000000,34350,0.00100000,42.13108573,6.00839655,31.17209715,-0.01110716,-0.00408777
34.35100000,34351,0.00100000,42.13139208,6.00844024,31.17226564,-0.04618778,-0.00095658
34.35200000,34352,0.00100000,42.13169877,6.00848398,31.17243433,-0.04904549,-0.00084371
34.35300000,34353,0.00100000,42.13200582,6.00852777,31.17260320,-0.01404705,0.00610883
34.35400000,34354,0.00100000,42.13231321,6.00857161,31.17277227,-0.02480285,0.00184585
34.35500000,34355,0.00100000,42.13262096,6.00861549,31.17294153,-0.00392202,0.00645478
34.35600000,34356,0.00100000,42.13292905,6.00865943,31.17311098,0.00630307,0.00639903
34.35700000,34357,0.00100000,42.13323749,6.00870342,31.17328062,0.00507870,0.01702703
34.35800000,34358,0.00100000,42.13354628,6.00874746,31.17345046,0.01706404,-0.00128202
34.35900000,34359,0.00100000,42.13385542,6.00879154,31.17362048,0.01780090,0.01420289
34.36000000,34360,0.00100000,42.13416491,6.00883568,31.17379070,-0.00445430,0.00785786
34.36100000,34361,0.00100000,42.13447475,6.00887987,31.17396111,0.00502510,0.01613373
34.36200000,34362,0.00100000,42.13478494,6.00892410,31.17413172,0.00743410,0.00014309
34.36300000,34363,0.00100000,42.13509548,6.00896839,31.17430251,-0.01372015,-0.00320293
34.36400000,34364,0.00100000,42.13540637,6.00901273,31.17447350,0.00659076,0.01907240
34.36500000,34365,0.00100000,42.13571760,6.00905711,31.17464468,0.00427483,0.00091245
34.36600000,34366,0.00100000,42.13602919,6.00910155,31.17481605,0.00993777,-0.00770238
34.36700000,34367,0.00100000,42.13634112,6.00914603,31.17498762,0.00591436,-0.00765982
34.36800000,34368,0.00100000,42.13665340,6.00919057,31.17515937,0.00086930,-0.00375923
34.36900000,34369,0.00100000,42.13696603,6.00923515,31.17533132,0.01431078,0.00000547
34.37000000,34370,0.00100000,42.13727901,6.00927979,31.17550346,-0.02290250,0.00424196
34.37100000,34371,0.00100000,42.13759234,6.00932447,31.17567579,-0.02163441,-0.00292621
34.37200000,34372,0.00100000,42.13790602,6.00936921,31.17584831,-0.00471525,-0.00251518
34.37300000,34373,0.00100000,42.13822005,6.00941399,31.17602103,-0.00173716,0.00354630
34.37400000,34374,0.00100000,42.13853442,6.00945882,31.17619393,-0.00709381,0.00508626
34.37500000,34375,0.00100000,42.13884915,6.00950371,31.17636703,-0.01738566,0.01426038
34.37600000,34376,0.00100000,42.13916422,6.00954864,31.17654032,-0.03971106,-0.00479684
34.37700000,34377,0.00100000,42.13947964,6.00959362,31.17671380,-0.05700059,-0.00286945
34.37800000,34378,0.00100000,42.13979541,6.00963866,31.17688748,-0.05557143,-0.01762032
34.37900000,34379,0.00100000,42.14011153,6.00968374,31.17706134,-0.04056140,0.01462361
34.38000000,34380,0.00100000,42.14042800,6.00972887,31.17723540,-0.03510121,-0.01649820
34.38100000,34381,0.00100000,42.14074481,6.00977405,31.17740965,-0.02799297,-0.00184218
34.38200000,34382,0.00100000,42.14106198,6.00981928,31.17758409,0.00170270,-0.01228286
34.38300000,34383,0.00100000,42.14137949,6.00986456,31.17775872,0.00481772,0.02248931
34.38400000,34384,0.00100000,42.14169735,6.00990990,31.17793354,-0.01831143,-0.00534013
34.38500000,34385,0.00100000,42.14201556,6.00995528,31.17810856,-0.01524594,0.00946849
34.38600000,34386,0.00100000,42.14233411,6.01000071,31.17828376,0.02326557,0.00647199
34.38700000,34387,0.00100000,42.14265302,6.01004619,31.17845916,0.01771330,0.00034508
34.38800000,34388,0.00100000,42.14297227,6.01009171,31.17863475,0.00786316,0.02025106
34.38900000,34389,0.00100000,42.14329187,6.01013729,31.17881053,-0.01859794,0.01464499
34.39000000,34390,0.00100000,42.14361182,6.01018292,31.17898650,0.00050502,-0.01886576
34.39100000,34391,0.00100000,42.14393212,6.01022860,31.17916267,0.00709285,-0.00487450
34.39200000,34392,0.00100000,42.14425276,6.01027433,31.17933902,0.01770086,-0.00113802
34.39300000,34393,0.00100000,42.14457376,6.01032011,31.17951557,0.03102895,-0.01245521
34.39400000,34394,0.00100000,42.14489510,6.01036593,31.17969230,0.00376015,-0.00876125
34.39500000,34395,0.00100000,42.14521679,6.01041181,31.17986923,0.00586278,-0.00888061
34.39600000,34396,0.00100000,42.14553883,6.01045774,31.18004635,-0.00689672,0.00824096
34.39700000,34397,0.00100000,42.14586121,6.01050371,31.18022367,-0.02330261,0.00121254
34.39800000,34398,0.00100000,42.14618394,6.01054974,31.18040117,-0.00550871,-0.01245835
34.39900000,34399,0.00100000,42.14650702,6.01059581,31.18057886,-0.00990247,-0.01332567
34.40000000,34400,0.00100000,42.14683045,6.01064194,31.18075675,-0.03419420,0.00105521
34.40100000,34401,0.00100000,42.14715423,6.01068811,31.18093482,-0.05196438,-0.00711416
34.40200000,34402,0.00100000,42.14747835,6.01073434,31.18111309,-0.04582721,0.00481460
34.40300000,34403,0.00100000,42.14780282,6.01078061,31.18129155,-0.03571394,-0.03257789
34.40400000,34404,0.00100000,42.14812764,6.01082693,31.18147020,-0.05725157,-0.01897319
34.40500000,34405,0.00100000,42.14845281,6.01087330,31.18164904,-0.04659094,-0.02731145
34.40600000,34406,0.00100000,42.14877832,6.01091973,31.18182808,-0.04023029,-0.01066480
34.40700000,34407,0.00100000,42.14910418,6.01096620,31.18200730,-0.03764502,-0.01757706
34.40800000,34408,0.00100000,42.14943039,6.01101272,31.18218671,-0.01039454,-0.02051150
34.40900000,34409,0.00100000,42.14975694,6.01105929,31.18236632,-0.01375895,0.02382730
34.41000000,34410,0.00100000,42.15008385,6.01110591,31.18254611,0.00865814,0.01256584
34.41100000,34411,0.00100000,42.15041110,6.01115258,31.18272610,0.00092967,0.00342415
34.41200000,34412,0.00100000,42.15073869,6.01119930,31.18290628,0.01672247,-0.02308601
34.41300000,34413,0.00100000,42.15106664,6.01124607,31.18308665,0.01303561,-0.00110888
34.41400000,34414,0.00100000,42.15139493,6.01129289,31.18326721,0.00099747,-0.01632969
34.41500000,34415,0.00100000,42.15172357,6.01133975,31.18344796,-0.01572890,-0.00004028
34.41600000,34416,0.00100000,42.15205255,6.01138667,31.18362890,0.01026284,0.00264884
34.41700000,34417,0.00100000,42.15238189,6.01143364,31.18381004,-0.02137511,0.00964826
34.41800000,34418,0.00100000,42.15271157,6.01148065,31.18399136,-0.00942290,-0.00226281
34.41900000,34419,0.00100000,42.15304159,6.01152772,31.18417288,-0.01486533,-0.01329009
34.42000000,34420,0.00100000,42.15337197,6.01157484,31.18435458,0.00336737,-0.00052706
34.42100000,34421,0.00100000,42.15370269,6.01162200,31.18453648,0.00538265,-0.01525263
34.42200000,34422,0.00100000,42.15403375,6.01166921,31.18471856,-0.03036577,-0.00972297
34.42300000,34423,0.00100000,42.15436517,6.01171648,31.18490084,-0.01514230,-0.00238354
34.42400000,34424,0.00100000,42.15469693,6.01176379,31.18508331,-0.01569220,0.01357700
34.42500000,34425,0.00100000,42.15502903,6.01181115,31.18526597,-0.02250258,0.00012754
34.42600000,34426,0.00100000,42.15536149,6.01185857,31.18544882,-0.00515706,-0.01089100
34.42700000,34427,0.00100000,42.15569429,6.01190603,31.18563186,-0.01728770,0.00450322
34.42800000,34428,0.00100000,42.15602744,6.01195354,31.18581509,-0.03543818,-0.00969364
34.42900000,34429,0.00100000,42.15636093,6.01200110,31.18599851,-0.03372193,-0.01666877
34.43000000,34430,0.00100000,42.15669477,6.01204871,31.18618212,-0.06012443,-0.02035305
34.43100000,34431,0.00100000,42.15702896,6.01209637,31.18636593,-0.03169527,-0.01862505
34.43200000,34432,0.00100000,42.15736349,6.01214407,31.18654992,-0.05787230,-0.01242733
34.43300000,34433,0.00100000,42.15769837,6.01219183,31.18673410,-0.06169127,-0.01360773
34.43400000,34434,0.00100000,42.15803359,6.01223964,31.18691848,-0.01745808,-0.00873978
34.43500000,34435,0.00100000,42.15836917,6.01228750,31.18710304,-0.04398495,-0.00607835
34.43600000,34436,0.00100000,42.15870509,6.01233540,31.18728780,-0.01025565,-0.01722940
34.43700000,34437,0.00100000,42.15904135,6.01238336,31.18747274,-0.00787598,0.00465916
34.43800000,34438,0.00100000,42.15937796,6.01243136,31.18765788,0.01519546,-0.00248154
34.43900000,34439,0.00100000,42.15971492,6.01247942,31.18784320,0.00711698,0.00394757
34.44000000,34440,0.00100000,42.16005222,6.01252752,31.18802872,0.01930156,0.00131759
34.44100000,34441,0.00100000,42.16038987,6.01257567,31.18821443,0.01069675,0.01036163
34.44200000,34442,0.00100000,42.16072786,6.01262387,31.18840032,-0.00643259,0.00514465
34.44300000,34443,0.00100000,42.16106620,6.01267213,31.18858641,-0.01451610,0.00137810
34.44400000,34444,0.00100000,42.16140489,6.01272043,31.18877269,-0.00325109,-0.00954402
34.44500000,34445,0.00100000,42.16174392,6.01276878,31.18895916,-0.00380074,0.00022284
34.44600000,34446,0.00100000,42.16208330,6.01281718,31.18914582,-0.02354529,0.00494182
34.44700000,34447,0.00100000,42.16242303,6.01286562,31.18933266,-0.00145196,-0.00239586
34.44800000,34448,0.00100000,42.16276310,6.01291412,31.18951970,-0.02301693,0.01237184
34.44900000,34449,0.00100000,42.16310351,6.01296267,31.18970693,-0.01146577,-0.00516198
34.45000000,34450,0.00100000,42.16344427,6.01301127,31.18989435,-0.01599845,-0.01585780
34.45100000,34451,0.00100000,42.16378538,6.01305991,31.19008196,-0.00880757,-0.00772328
34.45200000,34452,0.00100000,42.16412683,6.01310861,31.19026976,-0.03953708,0.00411918
34.45300000,34453,0.00100000,42.16446863,6.01315735,31.19045775,-0.03678407,-0.00961033
34.45400000,34454,0.00100000,42.16481077,6.01320615,31.19064593,-0.02948530,-0.01730047
34.45500000,34455,0.00100000,42.16515326,6.01325499,31.19083429,-0.01717330,-0.02448175
34.45600000,34456,0.00100000,42.16549610,6.01330388,31.19102285,-0.04359497,-0.02301543
34.45700000,34457,0.00100000,42.16583928,6.01335282,31.19121160,-0.04514905,-0.01560572
34.45800000,34458,0.00100000,42.16618280,6.01340181,31.19140054,-0.05140352,-0.00160049
34.45900000,34459,0.00100000,42.16652667,6.01345085,31.19158967,-0.02987975,-0.03810801
34.46000000,34460,0.00100000,42.16687089,6.01349994,31.19177899,-0.03398180,-0.01377517
34.46100000,34461,0.00100000,42.16721545,6.01354908,31.19196850,-0.02802757,-0.01197049
34.46200000,34462,0.00100000,42.16756036,6.01359827,31.19215820,-0.02929140,-0.02097161
34.46300000,34463,0.00100000,42.16790561,6.01364751,31.19234808,-0.02124346,0.01010570
34.46400000,34464,0.00100000,42.16825120,6.01369679,31.19253816,-0.01759685,-0.00915909
34.46500000,34465,0.00100000,42.16859715,6.01374613,31.19272843,-0.01118525,0.00453629
34.46600000,34466,0.00100000,42.16894343,6.01379551,31.19291889,0.00167828,-0.00446012
34.46700000,34467,0.00100000,42.16929006,6.01384495,31.19310953,0.02722253,-0.00178081
34.46800000,34468,0.00100000,42.16963704,6.01389443,31.19330037,-0.00931839,0.00030745
34.46900000,34469,0.00100000,42.16998436,6.01394396,31.19349140,0.00906362,0.00143381
34.47000000,34470,0.00100000,42.17033203,6.01399354,31.19368261,0.02358716,0.01501585
34.47100000,34471,0.00100000,42.17068004,6.01404317,31.19387402,-0.00565812,0.00354574
34.47200000,34472,0.00100000,42.17102839,6.01409285,31.19406562,-0.03558765,-0.00137837
34.47300000,34473,0.00100000,42.17137709,6.01414258,31.19425740,0.00848871,-0.00804019
34.47400000,34474,0.00100000,42.17172614,6.01419236,31.19444938,-0.00363235,0.00032609
34.47500000,34475,0.00100000,42.17207553,6.01424219,31.19464154,-0.02601343,-0.00105611
34.47600000,34476,0.00100000,42.17242526,6.01429206,31.19483389,0.00711172,-0.00806909
34.47700000,34477,0.00100000,42.17277534,6.01434199,31.19502644,-0.02694205,-0.02610824
34.47800000,34478,0.00100000,42.17312576,6.01439196,31.19521917,-0.01517913,-0.01182844
34.47900000,34479,0.00100000,42.17347653,6.01444199,31.19541209,-0.00331686,0.01758963
34.48000000,34480,0.00100000,42.17382764,6.01449206,31.19560520,-0.00332730,-0.00848629
34.48100000,34481,0.00100000,42.17417910,6.01454218,31.19579850,-0.01490584,-0.01062594
34.48200000,34482,0.00100000,42.17453090,6.01459235,31.19599199,-0.05278255,-0.01000727
34.48300000,34483,0.00100000,42.17488304,6.01464257,31.19618567,-0.05325608,-0.01398724
34.48400000,34484,0.00100000,42.17523553,6.01469284,31.19637954,-0.04725327,-0.03661962
34.48500000,34485,0.00100000,42.17558837,6.01474316,31.19657360,-0.03703816,-0.03630681
34.48600000,34486,0.00100000,42.17594154,6.01479353,31.19676785,-0.04187562,-0.00802759
34.48700000,34487,0.00100000,42.17629506,6.01484394,31.19696229,-0.03543925,-0.02849197
34.48800000,34488,0.00100000,42.17664893,6.01489441,31.19715691,-0.02611764,0.00163568
34.48900000,34489,0.00100000,42.17700314,6.01494492,31.19735173,-0.01097034,-0.02275300
34.49000000,34490,0.00100000,42.17735769,6.01499549,31.19754673,0.01378316,-0.01237762
34.49100000,34491,0.00100000,42.17771259,6.01504610,31.19774192,0.00552824,-0.00839278
34.49200000,34492,0.00100000,42.17806783,6.01509676,31.19793731,-0.01184180,0.00647441
34.49300000,34493,0.00100000,42.17842342,6.01514747,31.19813288,0.02546373,0.00284848
34.49400000,34494,0.00100000,42.17877935,6.01519823,31.19832864,0.01504192,0.00643595
34.49500000,34495,0.00100000,42.17913562,6.01524904,31.19852459,-0.00017169,0.00574353
34.49600000,34496,0.00100000,42.17949224,6.01529990,31.19872073,-0.02082921,0.01119882
34.49700000,34497,0.00100000,42.17984920,6.01535080,31.19891706,-0.00222279,0.00795204
34.49800000,34498,0.00100000,42.18020650,6.01540176,31.19911357,-0.00655995,0.00289997
34.49900000,34499,0.00100000,42.18056415,6.01545277,31.19931028,-0.00306908,0.00085805
34.50000000,34500,0.00100000,42.18092214,6.01550382,31.19950718,-0.01789978,0.02385488
34.50100000,34501,0.00100000,42.18128047,6.01555492,31.19970426,0.02178917,0.00169220
34.50200000,34502,0.00100000,42.18163915,6.01560607,31.19990153,0.01462725,-0.01583798
34.50300000,34503,0.00100000,42.18199817,6.01565727,31.20009899,0.00312907,0.01628246
34.50400000,34504,0.00100000,42.18235754,6.01570852,31.20029664,-0.00375677,0.00314843
34.50500000,34505,0.00100000,42.18271724,6.01575982,31.20049448,-0.01111228,0.00561290
34.50600000,34506,0.00100000,42.18307729,6.01581117,31.20069251,-0.02311403,0.00742570
34.50700000,34507,0.00100000,42.18343769,6.01586257,31.20089073,-0.02577558,-0.00620495
34.50800000,34508,0.00100000,42.18379843,6.01591401,31.20108913,-0.02668877,-0.00209158
34.50900000,34509,0.00100000,42.18415951,6.01596551,31.20128773,-0.03495392,-0.02070143
34.51000000,34510,0.00100000,42.18452093,6.01601705,31.20148651,-0.03482061,-0.01535274
34.51100000,34511,0.00100000,42.18488270,6.01606864,31.20168548,-0.04129396,0.00939469
34.51200000,34512,0.00100000,42.18524481,6.01612028,31.20188464,-0.02672197,-0.01376211
34.51300000,34513,0.00100000,42.18560726,6.01617197,31.20208399,-0.02934449,-0.00252575
34.51400000,34514,0.00100000,42.18597006,6.01622371,31.20228353,-0.02245200,0.00023341
34.51500000,34515,0.00100000,42.18633320,6.01627550,31.20248326,-0.01963033,-0.00462817
34.51600000,34516,0.00100000,42.18669668,6.01632734,31.20268317,-0.04300060,0.00308867
34.51700000,34517,0.00100000,42.18706050,6.01637922,31.20288328,0.01832765,-0.01125678
34.51800000,34518,0.00100000,42.18742467,6.01643116,31.20308357,0.00256363,-0.00320010
34.51900000,34519,0.00100000,42.18778918,6.01648314,31.20328405,0.02638562,0.00291274
34.52000000,34520,0.00100000,42.18815403,6.01653517,31.20348472,-0.00465120,0.01013052
34.52100000,34521,0.00100000,42.18851923,6.01658726,31.20368557,-0.02681534,0.01322963
34.52200000,34522,0.00100000,42.18888476,6.01663939,31.20388662,0.00790632,0.00237190
34.52300000,34523,0.00100000,42.18925064,6.01669156,31.20408785,0.01848909,0.00088961
34.52400000,34524,0.00100000,42.18961687,6.01674379,31.20428928,0.01144721,0.00963632
34.52500000,34525,0.00100000,42.18998343,6.01679607,31.20449089,0.00134982,0.00885257
34.52600000,34526,0.00100000,42.19035034,6.01684839,31.20469269,-0.00476529,0.00390365
34.52700000,34527,0.00100000,42.19071759,6.01690077,31.20489467,-0.00214437,-0.00036918
34.52800000,34528,0.00100000,42.19108518,6.01695319,31.20509685,0.00747292,0.00442020
34.52900000,34529,0.00100000,42.19145312,6.01700566,31.20529921,0.01293187,-0.00369905
34.53000000,34530,0.00100000,42.19182139,6.01705818,31.20550177,-0.02072216,-0.01456693
34.53100000,34531,0.00100000,42.19219001,6.01711075,31.20570451,-0.00481155,0.01431265
34.53200000,34532,0.00100000,42.19255897,6.01716337,31.20590743,-0.01942729,0.01838710
34.53300000,34533,0.00100000,42.19292828,6.01721604,31.20611055,-0.01448486,0.00016685
34.53400000,34534,0.00100000,42.19329792,6.01726875,31.20631386,-0.02486622,-0.00577390
34.53500000,34535,0.00100000,42.19366791,6.01732152,31.20651735,-0.04709485,-0.00294920
34.53600000,34536,0.00100000,42.19403824,6.01737433,31.20672103,-0.00939534,-0.01149700
34.53700000,34537,0.00100000,42.19440891,6.01742719,31.20692490,-0.01907651,-0.01517542
34.53800000,34538,0.00100000,42.19477992,6.01748010,31.20712896,-0.05380480,-0.00797558
34.53900000,34539,0.00100000,42.19515127,6.01753306,31.20733320,-0.05847261,-0.00596918
34.54000000,34540,0.00100000,42.19552297,6.01758607,31.20753763,-0.01517730,-0.02152666
